법인등록번호,자산총액,직전사업결산일자,자본금액,자본총액,회사구분,부채총액,소속회사명,기업공개일자,기업설립일,집단편입일,업종코드,업종명,상시종업원수,공개년월,출력순위,대표자명,매출액,결산기일,당기순이익,기업집단명,rcmgCode
1.30E+12,4.70E+11,20210329,13685000000,3.45E+11,일반회사,1.25E+11,코리아써키트,19850809,19720411,20050502,C26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1083,202105,883,장세준,5.63E+11,20201231,3419000000,영풍,380849
1.30E+12,3.72E+11,20210325,55000000000,1.36E+11,일반회사,2.36E+11,수원애경역사,,19950517,19950517,G47,소매업; 자동차 제외,82,202105,1657,김재천,95713000000,20201231,-2543000000,애경,73220
1.30E+12,3.50E+11,20210319,5054000000,1.15E+11,일반회사,2.34E+11,삼성전자로지텍,,19980401,20010401,H52,창고 및 운송관련 서비스업,496,202105,1591,최윤범,1.49E+12,20201231,21068000000,삼성,125346
1.30E+12,5.14E+11,20210317,30203000000,12064000000,일반회사,5.02E+11,삼성전자서비스,,19981027,19981102,S95,개인 및 소비용품 수리업,8447,202105,1592,심원환,1.55E+12,20201231,-7959000000,삼성,952133
1.31E+12,53567000000,20210319,1500000000,44970000000,일반회사,8597000000,경원건설,,19541220,20150701,R91,스포츠 및 오락관련 서비스업,112,202105,1138,이규일외1,25239000000,20201231,4806000000,지에스,990167
1.31E+12,1.01E+12,20210329,37205000000,1.71E+11,일반회사,8.42E+11,하이프라자,,19970513,20020401,G47,소매업; 자동차 제외,4128,202105,1020,김종용,2.89E+12,20201231,3768000000,엘지,137881
1.31E+12,1.68E+11,20210326,4613000000,1.43E+11,일반회사,24305000000,지아이티,,19970522,20160201,C26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",222,202105,759,주현,72517000000,20201231,9200000000,현대자동차,124724
1.31E+12,2.74E+11,20210331,1415000000,1.22E+11,일반회사,1.52E+11,올품,,19990219,20010605,C10,식료품 제조업,838,202105,627,변부홍,3.05E+11,20201231,-3758000000,하림,179793
1.31E+12,7.81E+11,20210326,18364000000,3.17E+11,일반회사,4.64E+11,팜스코,19991025,19991001,20081010,C10,식료품 제조업,398,202105,948,"김홍국,정학상",1.16E+12,20201231,9488000000,하림,120329
1.31E+12,8641000000,20210312,1000000000,5828000000,일반회사,2813000000,동원와인플러스,,20030301,20050419,G46,도매 및 상품 중개업,22,202105,143,이재흥,15351000000,20201231,1480000000,동원,218463
1.31E+12,47146000000,20210330,8000000000,20499000000,일반회사,26647000000,센트럴모터스,,20030901,20050404,G45,자동차 및 부품 판매업,146,202105,1649,오흥훈,90920000000,20201231,1290000000,지에스,245846
1.31E+12,1.85E+11,20210325,10718000000,1.26E+11,일반회사,58877000000,씨제이파워캐스트,,20031215,20040102,M71,전문 서비스업,286,202105,1717,최도성 외1,1.74E+11,20201231,-36075000000,씨제이,227284
1.31E+12,68937000000,20210324,100000000,51058000000,일반회사,17879000000,네오트랜스,,20050530,20050701,H49,육상 운송 및 파이프라인 운송업,580,202105,1207,김태원,96394000000,20201231,171000000,두산,388949
1.31E+12,37121000000,20210324,12069000000,22557000000,일반회사,14564000000,미래비아이,,20061120,20180401,L68,부동산업,0,202105,1500,최익훈,6026000000,20201231,2197000000,에이치디씨,13012029
1.31E+12,4.08E+12,20210331,10000000000,3.03E+12,금융보험업,1.05E+12,케이큐브홀딩스,,20070104,20070104,K64,금융업,7,202105,849,김탁흥,17512000000,20201231,-5969000000,카카오,13015482
1.31E+12,31000000,20210325,2958000000,-8907000000,일반회사,8938000000,엔플루토,,20070619,20180101,J58,출판업,0,202105,562,문태식,,20201231,3000000,카카오,13011610
1.31E+12,7.75E+11,20210329,15016000000,3.23E+11,일반회사,4.52E+11,에스엠하이플러스,,20070705,20110610,J58,출판업,66,202105,1798,최승석,1.75E+11,20201231,98328000000,SM,494219
1.31E+12,300000000,,300000000,300000000,일반회사,0,골프와친구,,20080408,20180101,R91,스포츠 및 오락관련 서비스업,0,202105,29,문태식,0,,0,카카오,16083788
1.31E+12,1.14E+11,20210331,1752000000,92917000000,일반회사,21402000000,야나두,,20080708,20161104,P85,교육 서비스업,151,202105,471,"김정수, 김민철",44578000000,20201231,5502000000,카카오,16018766
1.31E+12,10015000000,20210225,81690000000,-42797000000,일반회사,52812000000,알란텀,,20080801,20080901,C25,금속 가공제품 제조업; 기계 및 가구 제외,14,202105,465,최제임스성(최내현),1633000000,20201231,-4386000000,영풍,13042374
1.31E+12,43277000000,20210330,900000000,25335000000,일반회사,17942000000,네이버아이앤에스,,20090206,20090206,N75,사업 지원 서비스업,139,202105,1210,채선주,18028000000,20201231,-1126000000,네이버,13080086
1.31E+12,9.39E+11,20210331,5000000000,2.67E+11,일반회사,6.72E+11,네이버클라우드,,20090501,20090501,J63,정보서비스업,652,202105,1214,박원기,6.22E+11,20201231,2580000000,네이버,13083675
1.31E+12,2870000000,20210326,2320000000,2731000000,일반회사,139000000,엑스메텍,,20090828,20090828,L68,부동산업,24,202105,547,박진식,2062000000,20201231,264000000,영풍,16012880
1.31E+12,28718000000,20210330,100000000,2687000000,일반회사,26031000000,그린웹서비스,,20100104,20100104,J63,정보서비스업,583,202105,47,"김효중, 김종윤",37737000000,20201231,331000000,네이버,16003218
1.31E+12,1.20E+11,20200327,6414000000,70434000000,일반회사,49449000000,플레이디,20200312,20100312,20161101,M71,전문 서비스업,329,202105,991,허욱헌,29306000000,20201231,1488000000,케이티,16012112
1.31E+12,3380000000,20210318,100000000,2479000000,일반회사,901000000,오픈핸즈,,20101015,20101201,J62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",251,202105,2038,임왕택,9190000000,20201231,268000000,삼성,16035864
1.31E+12,3029000000,20210324,325000000,3172000000,일반회사,1910000000,나무온,,20101217,20201001,M71,전문 서비스업,23,202105,61,조영주,6303000000,20201231,178000000,농협,17004269
1.31E+12,43912000000,20210330,630000000,-5424000000,일반회사,49336000000,엔테크서비스,,20110401,20110401,J63,정보서비스업,681,202105,1964,조규찬,64913000000,20201231,-205000000,네이버,18051958
1.31E+12,8.03E+11,20210325,67530000000,5.53E+11,일반회사,2.50E+11,하림산업,,20120208,20120208,L68,부동산업,313,202105,1007,"김기만, 윤석춘",4308000000,20201231,-29907000000,하림,15078900
1.31E+12,1.25E+11,20210325,14678000000,63469000000,일반회사,61349000000,카카오브이엑스,,20120713,20180101,G47,소매업; 자동차 제외,335,202105,804,문태식,55308000000,20201231,1065000000,카카오,21035473
1.31E+12,5000000,,5000000,5000000,일반회사,0,제이엔컴퍼니,,20121101,20210401,M71,전문 서비스업,0,202105,732,,0,,0,카카오,21039067
1.31E+12,1.84E+11,20210330,5426000000,1.01E+11,일반회사,82483000000,동원건설산업,,20130102,20130102,F41,종합 건설업,778,202105,1336,신동균,4.23E+11,20201231,19797000000,동원,19083063
1.31E+12,6.64E+11,20210329,24713000000,3.95E+11,일반회사,2.68E+11,라인플러스,,20130228,20130228,J63,정보서비스업,1142,202105,1421,이은정,5.07E+11,20201231,33169000000,네이버,21000182
1.31E+12,2000000000,20210322,692000000,744000000,일반회사,1256000000,행복도시태양광발전소,,20130305,20140101,D35,"전기, 가스, 증기 및 공기 조절 공급업",0,202105,2511,강창원,387000000,20201231,-11000000,오씨아이,21000949
1.31E+12,480000000,20210331,350000000,-737000000,일반회사,1217000000,주령금속,,20130315,20130401,G46,도매 및 상품 중개업,6,202105,2171,안병엽,1772000000,20201231,6000000,케이씨씨,21004165
1.31E+12,11423000000,20210330,503000000,-14659000000,일반회사,26082000000,님블뉴런,,20130329,20210401,J58,출판업,96,202105,95,김남석,3373000000,20201231,-4871000000,카카오,21007544
1.31E+12,26572000000,20210330,22000000000,11631000000,일반회사,14940000000,케이티스포츠,,20130401,20130501,R91,스포츠 및 오락관련 서비스업,98,202105,858,남상봉,46539000000,20201231,-2516000000,케이티,21008152
1.31E+12,485000000,20210331,1185000000,-4289000000,일반회사,4774000000,아승오토모티브그룹,,20130626,20161201,G45,자동차 및 부품 판매업,2,202105,451,박동선,923000000,20201231,-715000000,효성,21014956
1.31E+12,6512000000,20210329,1600000000,4066000000,일반회사,2446000000,넥슨스페이스,,20130722,20130722,N74,사업시설 관리 및 조경 서비스업,23,202105,74,지준숙,17495000000,20201231,324000000,넥슨,21081515
1.31E+12,1.15E+12,20210326,7412000000,1.03E+12,일반회사,1.20E+11,카카오게임즈,20200910,20130822,20150819,J58,출판업,399,202105,799,"남궁훈, 조계현",3.78E+11,20201231,88399000000,카카오,21088973
1.31E+12,10099000000,20210317,3664000000,4783000000,일반회사,5316000000,티에스케이엔워터테크,,20130923,20131101,E37,"하수, 폐수 및 분뇨 처리업",0,202105,932,박영기,4268000000,20201231,457000000,태영,21095995
1.31E+12,6260000000,20210323,600000000,-1497000000,일반회사,7757000000,에비오시스 테크놀러지스,,20131206,20180701,C31,기타 운송장비 제조업,57,202105,479,노동우,13878000000,20201231,642000000,한국항공우주산업,23027639
1.31E+12,1245000000,20210331,772000000,1076000000,일반회사,169000000,픽셀허브,,20140225,20170605,J58,출판업,6,202105,1001,이순우,791000000,20201231,-426000000,카카오,23056584
1.31E+12,311000000,20210329,67000000,311000000,일반회사,0,그레이해쉬,,20140609,20190201,N75,사업 지원 서비스업,0,202105,43,이승진,76000000,20201231,3000000,네이버,23085444
1.31E+12,1422000000,20210331,310000000,568000000,일반회사,854000000,플러스투퍼센트,,20140711,20140711,L68,부동산업,1,202105,990,황영자,5000000,20201231,-48000000,카카오,23095583
1.31E+12,20241000000,20210329,4000000000,680000000,일반회사,19561000000,라인비즈플러스,,20140826,20140826,J63,정보서비스업,210,202105,1416,고영수,39550000000,20201231,-5067000000,네이버,24012678
1.31E+12,13910000000,20210330,4270000000,2754000000,일반회사,11156000000,엔아이티서비스,,20140901,20140901,J63,정보서비스업,197,202105,1944,이철수,15121000000,20201231,339000000,네이버,24014288
1.31E+12,5728000000,20210324,1115000000,4018000000,일반회사,1710000000,네오바자르,,20150128,20190201,J63,정보서비스업,5,202105,68,성진일,3890000000,20201231,-4104000000,카카오,1301400750
1.31E+12,2.21E+11,20210329,833000000,1.66E+11,일반회사,54731000000,라인프렌즈,,20150130,20150130,G47,소매업; 자동차 제외,281,202105,1420,김성훈,71770000000,20201231,-44102000000,네이버,1301401891
1.31E+12,3.58E+11,20210319,5012000000,2.02E+11,일반회사,1.56E+11,에스케이플라즈마,,20150305,20150501,C21,의료용 물질 및 의약품 제조업,269,202105,1867,김윤호,1.07E+11,20201231,-7104000000,에스케이,1302904695
1.31E+12,2.03E+11,20210331,25116000000,1.58E+11,일반회사,44716000000,웍스모바일,,20150401,20150401,J62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",294,202105,2055,한규흥,63248000000,20201231,-8826000000,네이버,1602604891
1.31E+12,26553000000,20210325,783000000,25299000000,일반회사,1254000000,카카오스페이스,,20150526,20150526,L68,부동산업,21,202105,805,임성욱,749000000,20201231,-27046000000,카카오,1801508796
1.31E+12,6661000000,20210318,1500000000,596000000,일반회사,6065000000,디케이테크인,,20150806,20150806,J58,출판업,435,202105,172,이원주,23590000000,20201231,236000000,카카오,1801809152
1.31E+12,3417000000,20210326,205000000,2966000000,일반회사,451000000,엔글,,20150819,20151215,J58,출판업,129,202105,549,문소영,9147000000,20201231,112000000,카카오,1801902797
1.31E+12,2.67E+13,20210330,2.04E+12,2.80E+12,금융보험업,2.39E+13,카카오뱅크,,20160122,20200102,K64,금융업,903,202105,801,윤호영,8.04E+11,20201231,1.14E+11,카카오,1802408410
1.31E+12,2.43E+11,20210330,9997000000,1.43E+11,일반회사,99944000000,원스토어,,20160302,20160401,J63,정보서비스업,180,202105,2056,이재환,1.55E+11,20201231,1952000000,에스케이,1802508999
1.31E+12,110000000,20210326,17000000,88000000,일반회사,22000000,레프트라이트,,20160404,20160701,J58,출판업,2,202105,180,유정상,293000000,20201231,164000000,카카오,1802700023
1.31E+12,7308000000,20210319,2400000000,5205000000,일반회사,2103000000,엔바이콘,,20160512,20160512,I56,음식점 및 주점업,78,202105,552,전상욱,5909000000,20201231,-3536000000,하림,1802800658
1.31E+12,2.12E+11,20210331,6949000000,1.30E+11,일반회사,82160000000,스노우,,20160801,20160801,J63,정보서비스업,281,202105,1661,김창욱,6697000000,20201231,-74372000000,네이버,1803107855
1.31E+12,35258000000,20210322,4026000000,18441000000,일반회사,16817000000,에프에스케이엘앤에스,,20161020,20161201,H52,창고 및 운송관련 서비스업,83,202105,1942,고재범,86289000000,20201231,-2227000000,에스케이,1803400440
1.31E+12,1882000000,20210318,175000000,1747000000,일반회사,135000000,미젠스토리,,20161220,20161230,M72,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",7,202105,224,이용재,90000000,20201231,-890000000,엘지,1902102012
1.31E+12,49676000000,20210331,1900000000,25626000000,일반회사,24050000000,네이버랩스,,20170102,20170102,J63,정보서비스업,170,202105,1209,석상옥,756000000,20201231,-40005000000,네이버,1902403435
1.31E+12,70076000000,20210225,20000000000,13302000000,일반회사,56774000000,켐코,,20170111,20170201,C28,전기장비 제조업,41,202105,2273,최제임스성(최내현),1.04E+11,20201231,-720000000,영풍,1902407047
1.31E+12,10334000000,20210326,213000000,8700000000,일반회사,1634000000,카카오브레인,,20170201,20170201,J58,출판업,65,202105,803,김일두,1041000000,20201231,-10743000000,카카오,1902502244
1.31E+12,7.61E+11,20210318,11114000000,1.90E+11,금융보험업,5.72E+11,카카오페이,,20170403,20170403,K66,금융 및 보험관련 서비스업,649,202105,810,류영준,2.46E+11,20201231,-17218000000,카카오,1902701707
1.31E+12,3.17E+11,20210326,22016000000,2.99E+11,일반회사,17999000000,카카오인베스트먼트,,20170405,20170405,M71,전문 서비스업,19,202105,808,권기오,125000000,20201231,55331000000,카카오,1902702361
1.31E+12,28251000000,20210325,796000000,21874000000,일반회사,6377000000,네이버웹툰컴퍼니,,20170501,20170501,J63,정보서비스업,6,202105,1212,김준구,1548000000,20201231,-75637000000,네이버,1902709413
1.31E+12,3.03E+11,20210326,5273000000,1.83E+11,일반회사,1.20E+11,카카오모빌리티,,20170508,20170508,J63,정보서비스업,464,202105,800,류긍선,2.11E+11,20201231,-35581000000,카카오,1902800276
1.31E+12,857000000,20210326,100000000,854000000,일반회사,3000000,케이벤처그룹,,20170519,20170519,M71,전문 서비스업,1,202105,822,김재하,,20201231,-13000000,카카오,1902803799
1.31E+12,8303000000,20210330,1230000000,-3764000000,일반회사,12067000000,플레이리스트,,20170523,20170523,J63,정보서비스업,97,202105,2400,박태원,8998000000,20201231,-8048000000,네이버,1902804609
1.31E+12,4265000000,20210326,1550000000,932000000,일반회사,3333000000,리코,,20170703,20170703,J63,정보서비스업,63,202105,1478,신희용,1131000000,20201231,-4983000000,네이버,1902908029
1.31E+12,12897000000,20210329,1020000000,396000000,일반회사,12501000000,마크티,,20170901,20180201,M70,연구개발업,34,202105,197,구희준,5219000000,20201231,-1787000000,네이버,1903208427
1.31E+12,15070000000,20210330,2950000000,2343000000,일반회사,12727000000,넥스포에너지,,20170911,20190101,D35,"전기, 가스, 증기 및 공기 조절 공급업",0,202105,71,조병욱,577000000,20201231,-440000000,엘에스,1903301092
1.31E+12,14305000000,20210330,2800000000,2228000000,일반회사,12077000000,넥스포쏠라,,20170911,20190101,D35,"전기, 가스, 증기 및 공기 조절 공급업",0,202105,70,이건일,534000000,20201231,-436000000,엘에스,1903301093
1.31E+12,47915000000,20210329,500000000,29365000000,일반회사,18550000000,라인스튜디오,,20171101,20180101,J63,정보서비스업,145,202105,1417,이정원,29680000000,20201231,7548000000,네이버,1903407974
